id,prodName,prodCatid,prodCat,prodPcatid,prodPcat,lowPrice,highPrice,avgPrice,place,specInfo,unitInfo,pubDate,status,userIdCreate,userIdModified,userCreate,userModified,gmtCreate,gmtModified
1582240,线椒,1186,蔬菜,NULL,,3.0,4.5,3.75,鲁,新,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582239,杭椒,1186,蔬菜,NULL,,3.5,5.0,4.25,鲁冀,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582238,小米椒,1186,蔬菜,NULL,,6.0,7.0,6.5,云,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582237,彩椒,1186,蔬菜,NULL,,9.0,12.0,10.5,鲁,红\黄,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582236,白萝卜,1186,蔬菜,NULL,,0.6,0.8,0.7,鄂川,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582235,心里美,1186,蔬菜,NULL,,0.9,1.0,0.95,冀,泥\洗,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582234,卞萝卜,1186,蔬菜,NULL,,0.4,0.6,0.5,冀,洗,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582233,青萝卜,1186,蔬菜,NULL,,0.6,1.4,1.0,冀豫津,存\新,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582232,胡萝卜,1186,蔬菜,NULL,,0.6,1.05,0.83,鲁豫,泥,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582231,胡萝卜,1186,蔬菜,NULL,,0.7,0.9,0.8,鲁豫,洗,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582230,土豆,1186,蔬菜,NULL,,0.8,1.35,1.08,冀蒙陕,老,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582229,土豆,1186,蔬菜,NULL,,1.3,2.0,1.65,云桂,新,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582228,葱头,1186,蔬菜,NULL,,1.4,1.5,1.45,甘蒙,黄,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582227,葱头,1186,蔬菜,NULL,,1.8,2.0,1.9,甘蒙,红,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582226,山药,1186,蔬菜,NULL,,3.5,4.0,3.75,豫鲁,脆,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582225,山药,1186,蔬菜,NULL,,4.5,5.5,5.0,冀,麻,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582224,山药,1186,蔬菜,NULL,,5.0,8.0,6.5,豫冀,铁棍,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582223,莲藕,1186,蔬菜,NULL,,4.0,4.5,4.25,苏津,泥\洗,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582222,红薯,1186,蔬菜,NULL,,0.8,1.2,1.0,冀,龙薯九,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582221,红薯,1186,蔬菜,NULL,,1.2,1.8,1.5,粤,西瓜红\烟薯,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582220,紫薯,1186,蔬菜,NULL,,1.5,3.5,2.5,冀,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582219,荸荠,1186,蔬菜,NULL,,2.8,3.0,2.9,皖,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582218,芋头,1186,蔬菜,NULL,,3.0,3.5,3.25,鲁,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582217,姜,1186,蔬菜,NULL,,2.5,3.0,2.75,鲁,姜头,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582216,姜,1186,蔬菜,NULL,,5.0,6.0,5.5,鲁,整姜,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582215,大蒜,1186,蔬菜,NULL,,4.5,7.5,6.0,豫苏鲁,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582214,蒜米,1186,蔬菜,NULL,,4.0,6.0,5.0,鲁,机剥\手工,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582213,大葱,1186,蔬菜,NULL,,1.4,1.6,1.5,沪闽,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582212,小葱,1186,蔬菜,NULL,,2.5,4.5,3.5,冀鲁,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582211,蒜苗,1186,蔬菜,NULL,,3.0,8.0,5.5,鲁,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582210,蒜黄,1186,蔬菜,NULL,,6.0,6.5,6.25,冀,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582209,青蒜,1186,蔬菜,NULL,,4.0,4.5,4.25,川鲁,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582208,平菇,1186,蔬菜,NULL,,2.0,3.5,2.75,京,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582207,香菇,1186,蔬菜,NULL,,3.5,7.0,5.25,冀,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582206,白玉菇,1186,蔬菜,NULL,,3.0,4.0,3.5,冀豫京,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582205,口蘑,1186,蔬菜,NULL,,7.5,8.0,7.75,冀闽,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582204,杏鲍菇,1186,蔬菜,NULL,,2.5,4.0,3.25,苏豫津,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582203,金针菇,1186,蔬菜,NULL,,2.0,2.6,2.3,辽鲁京,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582202,油菜,1186,蔬菜,1199,水菜,1.0,1.5,1.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582201,小白菜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582200,油麦菜,1186,蔬菜,1199,水菜,2.5,3.4,2.95,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582199,奶白菜,1186,蔬菜,1199,水菜,3.0,3.5,3.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582198,散生菜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582197,香葱,1186,蔬菜,1199,水菜,3.0,3.5,3.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582196,茼蒿,1186,蔬菜,1199,水菜,3.0,3.5,3.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582195,蒿子秆,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582194,水萝卜,1186,蔬菜,1199,水菜,3.0,3.5,3.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582193,樱桃萝卜,1186,蔬菜,1199,水菜,3.0,3.5,3.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582192,香芹,1186,蔬菜,1199,水菜,4.5,5.0,4.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582191,菠菜,1186,蔬菜,1199,水菜,2.0,3.0,2.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582190,苋菜,1186,蔬菜,1199,水菜,9.0,10.0,9.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582189,菊花菜,1186,蔬菜,1199,水菜,7.0,7.5,7.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582188,黄心菜,1186,蔬菜,1199,水菜,6.5,7.5,7.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582187,青蒜,1186,蔬菜,1199,水菜,4.5,5.0,4.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582186,盖菜,1186,蔬菜,1199,水菜,2.0,2.5,2.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582185,芥兰,1186,蔬菜,1199,水菜,3.5,4.0,3.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582184,菜心,1186,蔬菜,1199,水菜,3.3,3.7,3.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582183,空心菜,1186,蔬菜,1199,水菜,9.0,9.5,9.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582182,荠菜,1186,蔬菜,1199,水菜,7.0,8.0,7.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582181,鸡毛菜,1186,蔬菜,1199,水菜,1.0,1.5,1.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582180,豌豆苗,1186,蔬菜,1199,水菜,5.5,6.5,6.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582179,快菜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582178,苦菊,1186,蔬菜,1199,水菜,3.5,4.0,3.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582177,穿心莲,1186,蔬菜,1199,水菜,3.5,4.0,3.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582176,木耳菜,1186,蔬菜,1199,水菜,6.5,7.5,7.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582175,椰青,1187,水果,1211,其他类,7.0,8.0,7.5,,,个,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582174,菠萝,1187,水果,1211,其他类,1.6,2.2,1.9,,箱装（上六下六）,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582173,圣女果,1187,水果,1211,其他类,4.0,6.0,5.0,,千禧,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582172,百香果,1187,水果,1211,其他类,7.0,8.0,7.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582171,黑枣,1187,水果,1211,其他类,8.0,11.0,9.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582170,九九草莓,1187,水果,1211,其他类,11.0,15.0,13.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582169,红颜草莓,1187,水果,1211,其他类,5.0,12.0,8.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582168,蓝莓,1187,水果,1211,其他类,65.0,90.0,77.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582167,火龙果,1187,水果,1211,其他类,4.0,7.0,5.5,,红,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582166,火龙果,1187,水果,1211,其他类,3.4,5.0,4.2,,白,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582165,木瓜,1187,水果,1211,其他类,4.5,5.0,4.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582164,柿饼,1187,水果,1211,其他类,5.0,9.0,7.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582163,桑葚,1187,水果,1211,其他类,7.0,8.0,7.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582162,甘蔗,1187,水果,1211,其他类,1.7,1.9,1.8,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582161,柠檬,1187,水果,1211,其他类,4.0,5.0,4.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582160,石榴,1187,水果,1211,其他类,4.5,7.0,5.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582159,山楂,1187,水果,1211,其他类,5.0,7.0,6.0,,小金星,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582158,山楂,1187,水果,1211,其他类,4.0,6.0,5.0,,普通,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582157,姑娘果（灯笼果）,1187,水果,1211,其他类,12.0,18.0,15.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582156,鸭梨,1187,水果,NULL,梨类,1.8,2.0,1.9,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582155,雪花梨,1187,水果,NULL,梨类,1.8,1.9,1.85,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582154,皇冠梨,1187,水果,NULL,梨类,2.4,2.6,2.5,,纸箱,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582153,南果梨,1187,水果,NULL,梨类,3.5,7.5,5.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582152,丰水梨,1187,水果,NULL,梨类,2.75,3.1,2.93,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582151,酥梨,1187,水果,NULL,梨类,2.5,2.7,2.6,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582150,红啤梨,1187,水果,NULL,梨类,4.8,5.0,4.9,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582149,红香酥梨,1187,水果,NULL,梨类,1.4,1.7,1.55,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582148,玉露香梨,1187,水果,NULL,梨类,2.8,3.0,2.9,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582147,贵妃梨,1187,水果,NULL,梨类,1.7,1.8,1.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582146,秋月梨,1187,水果,NULL,梨类,3.8,4.5,4.15,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582145,库尔勒香梨,1187,水果,NULL,梨类,3.0,6.0,4.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582144,砂糖橘,1187,水果,NULL,柑橘类,3.0,6.0,4.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582143,丑橘,1187,水果,NULL,柑橘类,3.0,3.5,3.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582142,爱媛,1187,水果,NULL,柑橘类,3.0,5.0,4.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582141,赣南脐橙,1187,水果,NULL,柑橘类,2.2,3.5,2.85,,Ф65-Ф95,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582140,血橙,1187,水果,NULL,柑橘类,1.8,2.8,2.3,,二月红,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582139,沃柑,1187,水果,NULL,柑橘类,3.0,4.0,3.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582138,耙耙柑,1187,水果,NULL,柑橘类,3.0,4.5,3.75,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582137,芦柑,1187,水果,NULL,柑橘类,1.5,2.5,2.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582136,金桔,1187,水果,NULL,柑橘类,3.0,9.0,6.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582135,红心蜜柚,1187,水果,NULL,柑橘类,1.6,3.0,2.3,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582134,葡萄柚,1187,水果,NULL,柑橘类,2.0,2.5,2.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582133,猕猴桃,1187,水果,NULL,桃李杏类,5.5,8.0,6.75,,翠香,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582132,猕猴桃,1187,水果,NULL,桃李杏类,2.6,5.0,3.8,,徐香,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582131,猕猴桃,1187,水果,NULL,桃李杏类,2.8,4.0,3.4,,海沃德,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582130,无籽小号-大号,1187,水果,NULL,西瓜类,1.9,2.0,1.95,,甜蜜蜜,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582129,麒麟,1187,水果,NULL,西瓜类,4.0,5.0,4.5,,甜蜜蜜,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582128,黑美人,1187,水果,NULL,西瓜类,1.9,2.1,2.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582127,特小凤,1187,水果,NULL,西瓜类,2.5,3.5,3.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582126,甜王,1187,水果,NULL,西瓜类,2.0,2.2,2.1,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582125,国产香蕉,1187,水果,NULL,香蕉类,2.6,3.2,2.9,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582124,进口香蕉,1187,水果,NULL,香蕉类,3.3,4.2,3.75,,菲律宾、老挝,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582123,泰国香蕉,1187,水果,NULL,香蕉类,10.0,10.5,10.25,,帝王蕉,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582122,晓蜜25号,1187,水果,NULL,甜瓜类,2.6,3.0,2.8,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582121,玉菇,1187,水果,NULL,甜瓜类,2.6,2.8,2.7,,奶香蜜,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582120,网纹,1187,水果,NULL,甜瓜类,5.5,6.5,6.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582119,羊角蜜,1187,水果,NULL,甜瓜类,7.0,7.5,7.25,,六一,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582118,绿宝甜瓜,1187,水果,NULL,甜瓜类,7.0,7.5,7.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582117,博阳,1187,水果,NULL,甜瓜类,7.0,7.5,7.25,,系列,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582116,富士,1187,水果,NULL,苹果类,2.8,3.6,3.2,,纸袋Φ70-84,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582115,富士,1187,水果,NULL,苹果类,4.0,5.0,4.5,,纸袋Φ85以上,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582114,富士,1187,水果,NULL,苹果类,2.2,2.8,2.5,,纸+膜袋,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582113,黄元帅,1187,水果,NULL,苹果类,2.8,3.8,3.3,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582112,花牛,1187,水果,NULL,苹果类,2.0,4.0,3.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582111,阿克苏,1187,水果,NULL,苹果类,5.5,6.0,5.75,新疆,冰糖心,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582110,国光,1187,水果,NULL,苹果类,2.5,2.8,2.65,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582109,寒富苹果,1187,水果,NULL,苹果类,2.2,2.8,2.5,辽宁,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582108,阳光玫瑰,1187,水果,NULL,葡萄类,12.0,23.0,17.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582107,红提,1187,水果,NULL,葡萄类,8.0,12.0,10.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582106,克伦生,1187,水果,NULL,葡萄类,9.0,13.0,11.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582105,红宝石,1187,水果,NULL,葡萄类,6.5,8.5,7.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582104,巨峰,1187,水果,NULL,葡萄类,4.0,4.5,4.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582103,辽峰,1187,水果,NULL,葡萄类,9.0,13.0,11.0,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582102,台农,1187,水果,NULL,芒果类,7.0,7.5,7.25,,小,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582101,台农,1187,水果,NULL,芒果类,8.5,9.0,8.75,,大,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582100,玉纹,1187,水果,NULL,芒果类,12.0,13.0,12.5,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582099,青皮,1187,水果,NULL,芒果类,6.0,6.5,6.25,,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
